,problem_id,problem_id.1,translated
7084,7085,"[' ""Lil skinny bitch throw ha like a frito \n#TecoRemix""bol']",['“小瘦婊子像炸薯条一样扔ha\n#TecoRemix”bol']
7085,7086,"["" I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes""]",[“我不操这些锄头&我不操那些操这些锄头的黑鬼”]
7086,7087,[' Up with the birds to fish on the Li River ,[“和鸟儿一起在漓江上钓鱼
7087,7088,"["" I'm glad Bey did this shit....now some of u bitches wit that one shaved side can go ahead &amp; shave that other side too....""]",[“我很高兴贝做了这件事….现在你们中的一些婊子知道一个剃了的一边可以继续，另一个也剃了….”]
7088,7089,[' Lebron a bitch.....Drake performed with a torn ACL at the MTV Awards....'],[“勒布朗是个婊子…..德雷克在MTV颁奖典礼上用撕裂的前交叉韧带表演…”
7089,7090,[' I hate myself for bein so nice to these hoes bro. ..'],[“我恨自己对这些锄头这么好，兄弟…”]
7090,7091,"["" So apparently likes takin pictures when he's eatin pussy""]",[“所以当他吃猫咪的时候很明显喜欢拍照片”]
7091,7092,"[' Tierra Marie: ""I\'m the Princess of the ROC""\nRihanna: ""y\'all get a good pic cause this bitch ain\'t gone be here long"" ",['Tierra Marie:“我是大鹏公主”\nRihanna:“你们都有一张好照片，因为这婊子不会在这里呆太久”
7092,7093,"[' Rick Scott beating win number in 30 counties, Charlie Crist in 13. #FLGOV']",[“瑞克·斯科特在30个郡击败了冠军，查理·克里斯特在13个郡击败了冠军。#FLGOV']
7093,7094,[' Waterproof lab coat in case I drown in the pussy #swag'],[“防水实验服，以防我在阴部淹死”]
7094,7095,[' I hate when people leave their trash in my car.'],[“我讨厌人们把垃圾丢在我车里。”]
7095,7096,"[' ""Jammin these sad songs, smoking squares thinking bout bitches..."" lmfao']",['“Jammin这些悲伤的歌曲，吸烟广场想到婊子…”lmfao']
7096,7097,"[' In the ME, the crow would eat the bear MT Obviously not in the ME MT Bear Saves Drowning Crow - An']",[“在我，乌鸦会吃熊MT显然不是在我MT熊救溺水乌鸦-安”]
7097,7098,"[' And Black women need to stop referring to themselves and other sisters as ""hoes"" &amp; ""Bitches""..... It really ain\'t a good look']",黑人妇女不应该再把自己和其他姐妹称为“锄头”和“婊子”。。。。。它真的不是一个好的外观']
7098,7099,[' I love them stripper bitches'],[‘我爱她们脱衣舞娘’]
7099,7100,[' Happy birthday cotton picker lol @1NOnlyDirtyMike'],['生日快乐采棉工lol@1NOnlyDirtyMike']
7100,7101,[' bitch you got too many teeth in your mouth'],[“婊子，你嘴里的牙齿太多了”]
7101,7102,"[' ""Fuck me or I\'ll make you feel bad about it. But if you fuck other guys, I\'ll call you a hoe. And if you fuck me, I\'ll thi']",“去我的，否则我会让你难过的。但如果你干其他人，我会叫你锄头。如果你操我，我会这样做的]
7102,7103,"["" Oops! I didn't mean to tweet this (yes I did). #random DVR-ING is a bitch. ",[“哦！我不是有意在推特上发这个（是的，我发了）。#随机录像机是个婊子。
7103,7104,[' My signature white-bitch move is profusely apologizing for being late with a full Starbucks cup in hand.'],[“我标志性的白婊子举动是为我手里拿着满满一杯星巴克咖啡迟到而道歉。”]
7104,7105,[' RIGHT NOW: NewsCenter 5 projecting Charlie Baker will be Gov-elect by a razor thin margin ,[“现在：新闻中心5号预测查理·贝克将以极微弱的优势当选州长
7105,7106,"[' A lot of ppl look at me like ""who the fuck does this bitch think she is"".... Ms. Goldschmied to you']",很多人看着我就像“这婊子以为她是谁”。。。。戈德施密德女士对你说：']
7106,7107,"["" Don't be mad at me for telling FACTS be embarrassed at urself for acting like a bitch""]",[“不要因为我说了事实而生气，因为你表现得像个婊子而感到尴尬”]
7107,7108,[' Go die in a hole bitches '],['去死在洞里婊子']
7108,7109,[' Happy birthday to the nicest faggot ever  ,[“祝最好的同性恋生日快乐
7109,7110,[' No bitch I wanna roll a fucking blunt'],[“没有婊子，我要他妈的滚一个钝器”]
7110,7111,[' If you cant pass the asvab you might as well just go full retard'],['如果你不能通过asvab，你最好完全减速']
7111,7112,"[' i dont have time for these childish games, just fight me bitch.']",[“我没有时间玩这些幼稚的游戏，就跟我打婊子吧。”
7112,7113,['  my nig'],[“我的孩子”]
7113,7114,[' called Charlie Baker to concede around 8:15 this morning. She plans to address supporters at 11am. #wcvb'],[“今天早上8点15分左右，查理·贝克打电话认输。她计划在上午11点向支持者发表讲话。#wcvb']
7114,7115,"["" I saw a girl scratch her private today.. What that mean? Don't fuck her right in the pussy lmaoooo""]",[“我今天看到一个女孩抓了她的隐私。。什么意思？别在阴部操她“]
7115,7116,[' New bus stop. Guy across the street is yelling and doing David Lee Roth kicks at swooping crows. I should learn karate.'],['新公共汽车站。街对面的家伙在大喊大叫，对飞来飞去的乌鸦踢大卫·李·罗斯的脚。我应该学空手道
7116,7117,"["" I'ma start a fuck buddies to save lives program. Lol match some dry bitter ass folks up wit some good dick or pussy.""]",[“我要开始一个他妈的救人计划。哈哈，把那些干的苦屁股的人和一些好的鸡巴或娘娘腔搭配起来
7117,7118,[' Juice should have been dead his bitch ass! #SonsOfAnarchy'],[“果汁应该已经死了他的婊子屁股！#Sonsof无政府状态']
7118,7119,[' I think Zlatan even has Class in the way he talks trash'],[“我认为兹拉坦甚至在他说垃圾的方式上有阶级性”]
7119,7120,"[' In the 2-6 bitch we prolly hit the same bitch, in the 2-6 bitch we gone bang the same shit, in the 2-6 bitch we prollu hit']",[“在2-6婊子里我们打了同一个婊子，在2-6婊子里我们撞了同一个狗屎，在2-6婊子里我们打了”]
7120,7121,"["" But I've made some hoes second guess themselves lol""]",[“但我已经让一些锄头猜测他们自己lol”]
7121,7122,"["" I really hate skyler like she's loaning money and it's not even hers like bitch wtf""]",[“我真的很讨厌斯凯勒，因为她在借钱，甚至不像婊子wtf那样是她的”]
7122,7123,[' Lol bitches act hard when they stay getting they ass beat '],[‘Lol婊子们在被打屁股的时候表现得很努力’]
7123,7124,"[' ""Just hit it pussy ",['“打吧，娘娘腔
7124,7125,[' bitch. We could have went to als. But NOOOOOOOO. '],[“婊子。我们本可以去als的。但是没有]
7125,7126,"["" omg you're a nigger.""]",[“天哪，你是个黑鬼。”]
7126,7127,"["" He's trash  Too early to call Austin Rivers a draft bust ?""]",[“他说奥斯汀·里弗斯是选秀半身像还为时过早？”]
7127,7128,[' TheWhite Coward is pussy'],[“白人懦夫是娘娘腔”]
7128,7129,[' Came to training camp today to find Charlie Batch asleep on the curb...'],['今天来到训练营，发现查理·巴奇在路边睡着了…']
7129,7130,"['   Gave her that ""move it lil nigger"" push smh.. ",['给了她一个“小黑鬼”的手势。。
7130,7131,[' when she says she not a hoe ,[“当她说她不是锄头时
7131,7132,[' Crew of women hillbillies &amp; gangsters w/the director #ItsAWRAP  ,[‘女乡巴佬和黑帮的船员和导演#ItsAWRAP’
7132,7133,[' This nigguh Chris Paul'],[“这个黑鬼克里斯保罗”]
7133,7134,"["" I'm the coolest bitch ""]",[“我是最酷的婊子”]
7134,7135,[' Follow my DOG.. he has over 17K bitches  I made a golden retriever my bitch today at the park. ,['跟着我的狗。。他有一万七千个婊子我今天在公园把一只金毛猎犬当成了我的婊子。
7135,7136,['  if you pledge allegiance to the pussy'],['如果你向娘娘腔宣誓效忠']
7136,7137,"["" If a guy ever called me names such as bitch, slut blah blah. I'd never ever think twice about being with him. Like fuck you I""]",[“如果有人叫我婊子，荡妇之类的名字。我从没想过和他在一起。就像我操你“]
7137,7138,"[' Nah nigga you blowin dick ""Smoking that exotic bitch blowin O\'s"" ",[“不，黑鬼，你吹牛的老二”抽着那异国情调的婊子吹牛
7138,7139,"["" I fucked yo bitch don't get mad it's nothing new I fuck everybody's bitch #TheseThotsAreForEveryone""]",[“我操了你的婊子别生气这不是什么新鲜事我操了每个人的婊子#这些人都尊敬你”]
7139,7140,[' I smashed her an dat pussy was wet '],[“我把她砸了一个女人湿透了”]
7140,7141,[' Might see a bitch an forget i hit it'],['可能看到一个婊子忘了我打了它']
7141,7142,[' Woke up tryna fuck yo bitch'],[“醒来，他妈的婊子”]
7142,7143,[' bitch get off twitter and text me back I love u'],[‘婊子，别在推特上发短信给我，我爱你’]
7143,7144,"["" we don't love these hoes ",[“我们不喜欢这些锄头
7144,7145,[' Had to wash the bird shit off of my broom...Disgusting creatures. #RedsTwitterFam #Sweep'],[“不得不把扫帚上的鸟粪洗掉…恶心的生物。#RedsTwitterFam#Sweep']
7145,7146,"["" To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.""]",[“对于那些不断打电话到我家威胁要强奸我妈妈的拒绝者，因果报应是个婊子。烂在地狱里，基佬们
7146,7147,"["" How bad u want something is meaningless If how bad you're willing to work for the thing u want Isn't 10xs as intense as ho""]",[“如果你愿意为你想要的东西而工作的程度没有你想象的那么强烈，那么你想要的东西有多糟糕就毫无意义”]
7147,7148,"["" #Taakstraf in herkenbaar hesje in je eigen buurt. Pleit er al jaren voor. Weet hoe bevreesd ik er ooit voor was, da'k er te wer""]",任务组在你附近的可辨认的马。他多年来一直在为这个辩护。你知道我曾经有多害怕吗，我太害怕了“]
7148,7149,[' *pours out 40 for the bitches that do hair and makeup every single day*'],['*每天为做头发和化妆的婊子们倒40瓶*']
7149,7150,[' Dorks are fucking bitch-magnets. Sorry.'],[“笨蛋是他妈的婊子磁铁。抱歉。']
7150,7151,"[' My personality test results basically say ""bitch you is crazy"".']",我的人格测试结果基本上是“婊子你疯了”
7151,7152,"[' A female ""cock block"" is called a ""clam jam.""']",一只雌性“鸡块”被称为“蛤蜊酱”
7152,7153,"[' Fake friends are no different than shadows, they stick around during your brightest moments, but disappear during your darkest ho']",[‘假朋友和影子没什么两样，他们在你最光明的时刻出现，但在你最黑暗的时刻消失’]
7153,7154,"["" Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.""]",[“猪每天喝多达14加仑的水，但它们仍然没有你们中的一些锄头那么渴。”]
7154,7155,"[' Pink ""albino"" dolphins are extremely rare but do exist in the wild. ",[“粉红”白化海豚是非常罕见的，但确实存在于野外。
7155,7156,"["" Jimmy and two-man doo-wop performance just went live on YouTube! ",[“吉米和两个男人的表演刚刚在YouTube上直播！
7156,7157,[' Stoner Chicks &gt; Drunk hoes ,[“石鸡”&gt；醉锄
7157,7158,"["" Can kids say much when their parents pay for everything?  If he paying every bill, I can't complain abo""]",[“当父母为一切买单时，孩子们能说很多吗？如果他付了所有的账单，我不能抱怨
7158,7159,"["" Them hoes ain't solid I laugh so hard when females be all in my DMs but they have a Avi picture with the""]",[“她们的锄头不结实，当女性都在我的DMs里时，我笑得很厉害，但她们有一张Avi的照片和”]
